Time	Channel A	Channel B
(ms)	(V)	(V)

-4.94364590	3.88882100	2.46009700
-4.94348590	3.88882100	2.46009700
-4.94332590	3.88882100	2.46009700
-4.94316590	3.88882100	2.46009700
-4.94300590	3.88882100	2.38074900
-4.94284590	3.88882100	2.46009700
-4.94268590	3.88882100	2.46009700
-4.94252590	3.88882100	2.46009700
-4.94236590	3.88882100	2.46009700
-4.94220590	3.88882100	2.46009700
-4.94204590	3.88882100	2.38074900
-4.94188590	3.88882100	2.46009700
-4.94172590	3.84914700	2.46009700
-4.94156590	3.88882100	2.46009700
-4.94140590	3.88882100	2.46009700
-4.94124590	3.88882100	2.46009700
-4.94108590	3.88882100	2.46009700
-4.94092590	3.88882100	2.46009700
-4.94076590	3.88882100	2.38074900
-4.94060590	3.88882100	2.46009700
-4.94044590	3.88882100	2.46009700
-4.94028590	3.88882100	2.46009700
-4.94012590	3.88882100	2.38074900
-4.93996590	3.88882100	2.38074900
-4.93980590	3.88882100	2.46009700
-4.93964590	3.84914700	2.46009700
-4.93948590	3.88882100	2.46009700
-4.93932590	3.88882100	2.46009700
-4.93916590	3.88882100	2.46009700
-4.93900590	3.88882100	2.46009700
-4.93884590	3.88882100	2.46009700
-4.93868590	3.88882100	2.46009700
-4.93852590	3.88882100	2.46009700
-4.93836590	3.84914700	2.46009700
-4.93820590	3.88882100	2.46009700
-4.93804590	3.88882100	2.46009700
-4.93788590	3.88882100	2.46009700
-4.93772590	3.88882100	2.46009700
-4.93756590	3.88882100	2.46009700
-4.93740590	3.88882100	2.46009700
-4.93724590	3.88882100	2.46009700
-4.93708590	3.88882100	2.46009700
-4.93692590	3.88882100	2.46009700
-4.93676590	3.88882100	2.46009700
-4.93660590	3.88882100	2.46009700
-4.93644590	3.88882100	2.46009700
-4.93628590	3.88882100	2.46009700
-4.93612590	3.88882100	2.46009700
-4.93596590	3.88882100	2.46009700
-4.93580590	3.88882100	2.46009700
-4.93564590	3.88882100	2.46009700
-4.93548590	3.88882100	2.46009700
-4.93532590	3.88882100	2.46009700
-4.93516590	3.88882100	2.46009700
-4.93500590	3.88882100	2.46009700
-4.93484590	3.88882100	2.46009700
-4.93468590	3.88882100	2.46009700
-4.93452590	3.88882100	2.46009700
-4.93436590	3.88882100	2.46009700
-4.93420590	3.88882100	2.46009700
-4.93404590	3.88882100	2.46009700
-4.93388590	3.88882100	2.46009700
-4.93372590	3.88882100	2.46009700
-4.93356590	3.88882100	2.38074900
-4.93340590	3.88882100	2.46009700
-4.93324590	3.88882100	2.46009700
-4.93308590	3.88882100	2.46009700
-4.93292590	3.88882100	2.46009700
-4.93276590	3.88882100	2.46009700
-4.93260590	3.88882100	2.46009700
-4.93244590	3.88882100	2.46009700
-4.93228590	3.88882100	2.46009700
-4.93212590	3.88882100	2.46009700
-4.93196590	3.88882100	2.46009700
-4.93180590	3.84914700	2.46009700
-4.93164590	3.88882100	2.46009700
-4.93148590	3.88882100	2.46009700
-4.93132590	3.88882100	2.46009700
-4.93116590	3.88882100	2.46009700
-4.93100590	3.88882100	2.46009700
-4.93084590	3.88882100	2.46009700
-4.93068590	3.88882100	2.46009700
-4.93052590	3.88882100	2.46009700
-4.93036590	3.88882100	2.46009700
-4.93020590	3.88882100	2.53944500
-4.93004590	3.88882100	2.46009700
-4.92988590	3.88882100	2.46009700
-4.92972590	3.88882100	2.46009700
-4.92956590	3.88882100	2.46009700
-4.92940590	3.84914700	2.53944500
-4.92924590	3.84914700	2.46009700
-4.92908590	3.88882100	2.46009700
-4.92892590	3.88882100	2.46009700
-4.92876590	3.88882100	2.53944500
-4.92860590	3.88882100	2.46009700
-4.92844590	3.88882100	2.46009700
-4.92828590	3.88882100	2.46009700
-4.92812590	3.88882100	2.46009700
-4.92796590	3.88882100	2.53944500
-4.92780590	3.88882100	2.46009700
-4.92764590	3.88882100	2.61879300
-4.92748590	3.88882100	2.38074900
-4.92732590	3.88882100	2.46009700
-4.92716590	3.88882100	2.53944500
-4.92700590	3.88882100	2.53944500
-4.92684590	3.88882100	2.46009700
-4.92668590	3.84914700	2.46009700
-4.92652590	3.88882100	2.46009700
-4.92636590	3.88882100	2.53944500
-4.92620590	3.88882100	2.46009700
-4.92604590	3.88882100	2.53944500
-4.92588590	3.88882100	2.46009700
-4.92572590	3.84914700	2.46009700
-4.92556590	3.84914700	2.53944500
-4.92540590	3.88882100	2.53944500
-4.92524590	3.84914700	2.46009700
-4.92508590	3.88882100	2.53944500
-4.92492590	3.88882100	2.53944500
-4.92476590	3.88882100	2.46009700
-4.92460590	3.88882100	2.46009700
-4.92444590	3.88882100	2.53944500
-4.92428590	3.88882100	2.46009700
-4.92412590	3.84914700	2.53944500
-4.92396590	3.84914700	2.46009700
-4.92380590	3.88882100	2.53944500
-4.92364590	3.88882100	2.46009700
-4.92348590	3.88882100	2.46009700
-4.92332590	3.88882100	2.53944500
-4.92316590	3.88882100	2.46009700
-4.92300590	3.88882100	2.53944500
-4.92284590	3.88882100	2.46009700
-4.92268590	3.88882100	2.53944500
-4.92252590	3.88882100	2.53944500
-4.92236590	3.88882100	2.53944500
-4.92220590	3.88882100	2.46009700
-4.92204590	3.88882100	2.53944500
-4.92188590	3.88882100	2.53944500
-4.92172590	3.88882100	2.53944500
-4.92156590	3.88882100	2.53944500
-4.92140590	3.88882100	2.46009700
-4.92124590	3.88882100	2.53944500
-4.92108590	3.88882100	2.53944500
-4.92092590	3.84914700	2.53944500
-4.92076590	3.88882100	2.53944500
-4.92060590	3.88882100	2.46009700
-4.92044590	3.84914700	2.53944500
-4.92028590	3.88882100	2.53944500
-4.92012590	3.88882100	2.53944500
-4.91996590	3.88882100	2.53944500
-4.91980590	3.84914700	2.53944500
-4.91964590	3.88882100	2.53944500
-4.91948590	3.88882100	2.53944500
-4.91932590	3.88882100	2.53944500
-4.91916590	3.88882100	2.53944500
-4.91900590	3.88882100	2.53944500
-4.91884590	3.88882100	2.53944500
-4.91868590	3.88882100	2.53944500
-4.91852590	3.88882100	2.46009700
-4.91836590	3.88882100	2.53944500
-4.91820590	3.88882100	2.53944500
-4.91804590	3.88882100	2.53944500
-4.91788590	3.88882100	2.53944500
-4.91772590	3.88882100	2.53944500
-4.91756590	3.88882100	2.53944500
-4.91740590	3.88882100	2.53944500
-4.91724590	3.88882100	2.53944500
-4.91708590	3.88882100	2.53944500
-4.91692590	3.88882100	2.53944500
-4.91676590	3.88882100	2.53944500
-4.91660590	3.88882100	2.46009700
-4.91644590	3.88882100	2.53944500
-4.91628590	3.88882100	2.53944500
-4.91612590	3.88882100	2.53944500
-4.91596590	3.88882100	2.53944500
-4.91580590	3.88882100	2.53944500
-4.91564590	3.88882100	2.53944500
-4.91548590	3.88882100	2.53944500
-4.91532590	3.84914700	2.53944500
-4.91516590	3.88882100	2.53944500
-4.91500590	3.88882100	2.53944500
-4.91484590	3.88882100	2.53944500
-4.91468590	3.88882100	2.53944500
-4.91452590	3.88882100	2.53944500
-4.91436590	3.88882100	2.53944500
-4.91420590	3.88882100	2.53944500
-4.91404590	3.88882100	2.53944500
-4.91388590	3.88882100	2.53944500
-4.91372590	3.88882100	2.53944500
-4.91356590	3.88882100	2.53944500
-4.91340590	3.88882100	2.53944500
-4.91324590	3.84914700	2.53944500
-4.91308590	3.88882100	2.53944500
-4.91292590	3.88882100	2.53944500
-4.91276590	3.88882100	2.53944500
-4.91260590	3.88882100	2.53944500
-4.91244590	3.88882100	2.53944500
-4.91228590	3.88882100	2.53944500
-4.91212590	3.88882100	2.53944500
-4.91196590	3.88882100	2.53944500
-4.91180590	3.88882100	2.53944500
-4.91164590	3.88882100	2.53944500
-4.91148590	3.88882100	2.53944500
-4.91132590	3.88882100	2.53944500
-4.91116590	3.88882100	2.53944500
-4.91100590	3.88882100	2.53944500
-4.91084590	3.88882100	2.53944500
-4.91068590	3.88882100	2.53944500
-4.91052590	3.88882100	2.53944500
-4.91036590	3.88882100	2.53944500
-4.91020590	3.88882100	2.53944500
-4.91004590	3.88882100	2.53944500
-4.90988590	3.88882100	2.53944500
-4.90972590	3.88882100	2.53944500
-4.90956590	3.88882100	2.53944500
-4.90940590	3.88882100	2.53944500
-4.90924590	3.88882100	2.53944500
-4.90908590	3.88882100	2.53944500
-4.90892590	3.84914700	2.53944500
-4.90876590	3.88882100	2.53944500
-4.90860590	3.88882100	2.53944500
-4.90844590	3.88882100	2.53944500
-4.90828590	3.88882100	2.53944500
-4.90812590	3.88882100	2.53944500
-4.90796590	3.88882100	2.53944500
-4.90780590	3.88882100	2.53944500
-4.90764590	3.88882100	2.53944500
-4.90748590	3.88882100	2.53944500
-4.90732590	3.88882100	2.53944500
-4.90716590	3.88882100	2.53944500
-4.90700590	3.88882100	2.53944500
-4.90684590	3.88882100	2.53944500
-4.90668590	3.84914700	2.53944500
-4.90652590	3.88882100	2.53944500
-4.90636590	3.88882100	2.53944500
-4.90620590	3.88882100	2.53944500
-4.90604590	3.88882100	2.53944500
-4.90588590	3.88882100	2.53944500
-4.90572590	3.88882100	2.53944500
-4.90556590	3.88882100	2.53944500
-4.90540590	3.88882100	2.53944500
-4.90524590	3.88882100	2.53944500
-4.90508590	3.88882100	2.53944500
-4.90492590	3.88882100	2.53944500
-4.90476590	3.84914700	2.53944500
-4.90460590	3.88882100	2.53944500
-4.90444590	3.88882100	2.61879300
-4.90428590	3.88882100	2.53944500
-4.90412590	3.88882100	2.53944500
-4.90396590	3.88882100	2.53944500
-4.90380590	3.88882100	2.53944500
-4.90364590	3.88882100	2.61879300
-4.90348590	3.88882100	2.53944500
-4.90332590	3.88882100	2.53944500
-4.90316590	3.88882100	2.61879300
-4.90300590	3.88882100	2.53944500
-4.90284590	3.88882100	2.53944500
-4.90268590	3.88882100	2.53944500
-4.90252590	3.88882100	2.53944500
-4.90236590	3.88882100	2.53944500
-4.90220590	3.88882100	2.53944500
-4.90204590	3.84914700	2.53944500
-4.90188590	3.88882100	2.61879300
-4.90172590	3.88882100	2.53944500
-4.90156590	3.88882100	2.53944500
-4.90140590	3.88882100	2.61879300
-4.90124590	3.88882100	2.53944500
-4.90108590	3.88882100	2.61879300
-4.90092590	3.88882100	2.53944500
-4.90076590	3.88882100	2.53944500
-4.90060590	3.92849500	2.61879300
-4.90044590	3.88882100	2.53944500
-4.90028590	3.88882100	2.53944500
-4.90012590	3.88882100	2.61879300
-4.89996590	3.88882100	2.61879300
-4.89980590	3.88882100	2.53944500
-4.89964590	3.88882100	2.53944500
-4.89948590	3.88882100	2.53944500
-4.89932590	3.88882100	2.53944500
-4.89916590	3.88882100	2.53944500
-4.89900590	3.88882100	2.61879300
-4.89884590	3.88882100	2.61879300
-4.89868590	3.84914700	2.61879300
-4.89852590	3.88882100	2.61879300
