Time	Channel A	Channel B
(ms)	(V)	(V)

-24.92960632	-0.51585440	-0.38886680
-24.92896632	-0.51585440	-0.38886680
-24.92832632	-0.51585440	-0.38886680
-24.92768632	-0.51585440	-0.38886680
-24.92704632	-0.51585440	-0.38886680
-24.92640632	-0.51585440	-0.38886680
-24.92576632	-0.51585440	-0.38886680
-24.92512632	-0.51585440	-0.38886680
-24.92448632	-0.51585440	-0.38886680
-24.92384632	-0.51585440	-0.38886680
-24.92320632	-0.51585440	-0.38886680
-24.92256632	-0.51585440	-0.38886680
-24.92192632	-0.51585440	-0.38886680
-24.92128632	-0.51585440	-0.38886680
-24.92064632	-0.51585440	-0.38886680
-24.92000632	-0.51585440	-0.38886680
-24.91936632	-0.51585440	-0.38886680
-24.91872632	-0.51585440	-0.38886680
-24.91808632	-0.51585440	-0.38886680
-24.91744632	-0.51585440	-0.38886680
-24.91680632	-0.51585440	-0.38886680
-24.91616632	-0.51585440	-0.38886680
-24.91552632	-0.51585440	-0.38886680
-24.91488632	-0.51585440	-0.38886680
-24.91424632	-0.51585440	-0.38886680
-24.91360632	-0.51585440	-0.39680170
-24.91296632	-0.51585440	-0.39680170
-24.91232632	-0.51585440	-0.38886680
-24.91168632	-0.51585440	-0.38886680
-24.91104632	-0.51585440	-0.38886680
-24.91040632	-0.51585440	-0.38886680
-24.90976632	-0.51585440	-0.38886680
-24.90912632	-0.51585440	-0.38886680
-24.90848632	-0.51585440	-0.39680170
-24.90784632	-0.51585440	-0.39680170
-24.90720632	-0.51585440	-0.39680170
-24.90656632	-0.51585440	-0.39680170
-24.90592632	-0.51585440	-0.38886680
-24.90528632	-0.51585440	-0.39680170
-24.90464632	-0.51585440	-0.38886680
-24.90400632	-0.51585440	-0.39680170
-24.90336632	-0.51585440	-0.39680170
-24.90272632	-0.51585440	-0.39680170
-24.90208632	-0.51585440	-0.39680170
-24.90144632	-0.51585440	-0.39680170
-24.90080632	-0.51585440	-0.39680170
-24.90016632	-0.51585440	-0.39680170
-24.89952632	-0.51585440	-0.39680170
-24.89888632	-0.51585440	-0.39680170
-24.89824632	-0.51585440	-0.39680170
-24.89760632	-0.51585440	-0.39680170
-24.89696632	-0.51585440	-0.39680170
-24.89632632	-0.51585440	-0.39680170
-24.89568632	-0.51585440	-0.39680170
-24.89504632	-0.51585440	-0.39680170
-24.89440632	-0.51585440	-0.39680170
-24.89376632	-0.51585440	-0.39680170
-24.89312632	-0.51585440	-0.39680170
-24.89248632	-0.51585440	-0.39680170
-24.89184632	-0.51585440	-0.39680170
-24.89120632	-0.51585440	-0.39680170
-24.89056632	-0.51585440	-0.39680170
-24.88992632	-0.51585440	-0.39680170
-24.88928632	-0.51585440	-0.39680170
-24.88864632	-0.51585440	-0.39680170
-24.88800632	-0.51585440	-0.39680170
-24.88736632	-0.51585440	-0.39680170
-24.88672632	-0.51585440	-0.39680170
-24.88608632	-0.51585440	-0.39680170
-24.88544632	-0.51585440	-0.39680170
-24.88480632	-0.51585440	-0.39680170
-24.88416632	-0.51585440	-0.40473650
-24.88352632	-0.51585440	-0.39680170
-24.88288632	-0.51585440	-0.40473650
-24.88224632	-0.51585440	-0.39680170
-24.88160632	-0.51585440	-0.40473650
-24.88096632	-0.51585440	-0.39680170
-24.88032632	-0.51585440	-0.39680170
-24.87968632	-0.51585440	-0.39680170
-24.87904632	-0.51585440	-0.40473650
-24.87840632	-0.51585440	-0.39680170
-24.87776632	-0.51585440	-0.39680170
-24.87712632	-0.51585440	-0.39680170
-24.87648632	-0.51585440	-0.39680170
-24.87584632	-0.51585440	-0.39680170
-24.87520632	-0.51585440	-0.39680170
-24.87456632	-0.51585440	-0.39680170
-24.87392632	-0.51585440	-0.40473650
-24.87328632	-0.51585440	-0.40473650
-24.87264632	-0.52378920	-0.40473650
-24.87200632	-0.51585440	-0.40473650
-24.87136632	-0.51585440	-0.40473650
-24.87072632	-0.51585440	-0.40473650
-24.87008632	-0.52378920	-0.39680170
-24.86944632	-0.51585440	-0.40473650
-24.86880632	-0.51585440	-0.40473650
-24.86816632	-0.51585440	-0.40473650
-24.86752632	-0.52378920	-0.40473650
-24.86688632	-0.51585440	-0.40473650
-24.86624632	-0.51585440	-0.40473650
-24.86560632	-0.51585440	-0.40473650
-24.86496632	-0.52378920	-0.40473650
-24.86432632	-0.51585440	-0.40473650
-24.86368632	-0.51585440	-0.40473650
-24.86304632	-0.52378920	-0.40473650
-24.86240632	-0.52378920	-0.40473650
-24.86176632	-0.51585440	-0.40473650
-24.86112632	-0.52378920	-0.40473650
-24.86048632	-0.51585440	-0.40473650
-24.85984632	-0.52378920	-0.40473650
-24.85920632	-0.51585440	-0.40473650
-24.85856632	-0.51585440	-0.40473650
-24.85792632	-0.51585440	-0.40473650
-24.85728632	-0.51585440	-0.40473650
-24.85664632	-0.51585440	-0.40473650
-24.85600632	-0.51585440	-0.40473650
-24.85536632	-0.51585440	-0.40473650
-24.85472632	-0.52378920	-0.40473650
-24.85408632	-0.51585440	-0.40473650
-24.85344632	-0.51585440	-0.40473650
-24.85280632	-0.52378920	-0.40473650
-24.85216632	-0.52378920	-0.40473650
-24.85152632	-0.51585440	-0.40473650
-24.85088632	-0.52378920	-0.40473650
-24.85024632	-0.52378920	-0.41267130
-24.84960632	-0.52378920	-0.40473650
-24.84896632	-0.52378920	-0.40473650
-24.84832632	-0.51585440	-0.40473650
-24.84768632	-0.52378920	-0.40473650
-24.84704632	-0.52378920	-0.40473650
-24.84640632	-0.52378920	-0.40473650
-24.84576632	-0.52378920	-0.41267130
-24.84512632	-0.51585440	-0.41267130
-24.84448632	-0.52378920	-0.41267130
-24.84384632	-0.52378920	-0.40473650
-24.84320632	-0.51585440	-0.40473650
-24.84256632	-0.52378920	-0.40473650
-24.84192632	-0.51585440	-0.41267130
-24.84128632	-0.52378920	-0.41267130
-24.84064632	-0.51585440	-0.41267130
-24.84000632	-0.52378920	-0.41267130
-24.83936632	-0.52378920	-0.41267130
-24.83872632	-0.52378920	-0.41267130
-24.83808632	-0.52378920	-0.41267130
-24.83744632	-0.52378920	-0.41267130
-24.83680632	-0.52378920	-0.41267130
-24.83616632	-0.52378920	-0.41267130
-24.83552632	-0.52378920	-0.41267130
-24.83488632	-0.52378920	-0.41267130
-24.83424632	-0.52378920	-0.41267130
-24.83360632	-0.52378920	-0.41267130
-24.83296632	-0.52378920	-0.41267130
-24.83232632	-0.52378920	-0.41267130
-24.83168632	-0.52378920	-0.41267130
-24.83104632	-0.52378920	-0.41267130
-24.83040632	-0.52378920	-0.41267130
-24.82976632	-0.52378920	-0.41267130
-24.82912632	-0.52378920	-0.41267130
-24.82848632	-0.52378920	-0.41267130
-24.82784632	-0.52378920	-0.41267130
-24.82720632	-0.52378920	-0.41267130
-24.82656632	-0.52378920	-0.41267130
-24.82592632	-0.52378920	-0.41267130
-24.82528632	-0.52378920	-0.41267130
-24.82464632	-0.51585440	-0.41267130
-24.82400632	-0.52378920	-0.41267130
-24.82336632	-0.52378920	-0.41267130
-24.82272632	-0.52378920	-0.41267130
-24.82208632	-0.52378920	-0.41267130
-24.82144632	-0.52378920	-0.41267130
-24.82080632	-0.52378920	-0.41267130
-24.82016632	-0.52378920	-0.41267130
-24.81952632	-0.52378920	-0.41267130
-24.81888632	-0.52378920	-0.41267130
-24.81824632	-0.52378920	-0.41267130
-24.81760632	-0.52378920	-0.41267130
-24.81696632	-0.52378920	-0.41267130
-24.81632632	-0.52378920	-0.41267130
-24.81568632	-0.52378920	-0.41267130
-24.81504632	-0.52378920	-0.41267130
-24.81440632	-0.52378920	-0.41267130
-24.81376632	-0.52378920	-0.41267130
-24.81312632	-0.52378920	-0.41267130
-24.81248632	-0.52378920	-0.41267130
-24.81184632	-0.52378920	-0.42060610
-24.81120632	-0.52378920	-0.41267130
-24.81056632	-0.52378920	-0.42060610
-24.80992632	-0.52378920	-0.42060610
-24.80928632	-0.52378920	-0.42060610
-24.80864632	-0.52378920	-0.42060610
-24.80800632	-0.52378920	-0.42060610
-24.80736632	-0.52378920	-0.42060610
-24.80672632	-0.51585440	-0.42060610
-24.80608632	-0.52378920	-0.42060610
-24.80544632	-0.52378920	-0.42060610
-24.80480632	-0.52378920	-0.41267130
-24.80416632	-0.51585440	-0.42060610
-24.80352632	-0.51585440	-0.42060610
-24.80288632	-0.51585440	-0.41267130
-24.80224632	-0.52378920	-0.42060610
-24.80160632	-0.52378920	-0.42060610
-24.80096632	-0.52378920	-0.42060610
-24.80032632	-0.52378920	-0.42060610
-24.79968632	-0.52378920	-0.42060610
-24.79904632	-0.52378920	-0.42060610
-24.79840632	-0.51585440	-0.42060610
-24.79776632	-0.52378920	-0.42060610
-24.79712632	-0.51585440	-0.42060610
-24.79648632	-0.52378920	-0.42060610
-24.79584632	-0.52378920	-0.42060610
-24.79520632	-0.51585440	-0.42060610
-24.79456632	-0.51585440	-0.42060610
-24.79392632	-0.51585440	-0.42060610
-24.79328632	-0.51585440	-0.42060610
-24.79264632	-0.52378920	-0.42060610
-24.79200632	-0.51585440	-0.42060610
-24.79136632	-0.52378920	-0.42060610
-24.79072632	-0.51585440	-0.42060610
-24.79008632	-0.51585440	-0.42060610
-24.78944632	-0.52378920	-0.42060610
-24.78880632	-0.52378920	-0.42060610
-24.78816632	-0.52378920	-0.42060610
-24.78752632	-0.51585440	-0.42060610
-24.78688632	-0.51585440	-0.42060610
-24.78624632	-0.51585440	-0.42060610
-24.78560632	-0.51585440	-0.42060610
-24.78496632	-0.51585440	-0.42060610
-24.78432632	-0.51585440	-0.42060610
-24.78368632	-0.51585440	-0.42060610
-24.78304632	-0.51585440	-0.42060610
-24.78240632	-0.51585440	-0.42060610
-24.78176632	-0.52378920	-0.42060610
-24.78112632	-0.51585440	-0.42060610
-24.78048632	-0.51585440	-0.42060610
-24.77984632	-0.51585440	-0.42060610
-24.77920632	-0.52378920	-0.42060610
-24.77856632	-0.51585440	-0.42060610
-24.77792632	-0.51585440	-0.42060610
-24.77728632	-0.51585440	-0.42060610
-24.77664632	-0.51585440	-0.42060610
-24.77600632	-0.52378920	-0.42060610
-24.77536632	-0.51585440	-0.42060610
-24.77472632	-0.51585440	-0.42060610
-24.77408632	-0.51585440	-0.42857140
-24.77344632	-0.51585440	-0.42060610
-24.77280632	-0.51585440	-0.42857140
-24.77216632	-0.51585440	-0.42060610
-24.77152632	-0.51585440	-0.42060610
-24.77088632	-0.51585440	-0.42060610
-24.77024632	-0.51585440	-0.42857140
-24.76960632	-0.51585440	-0.42060610
-24.76896632	-0.51585440	-0.42060610
-24.76832632	-0.51585440	-0.42060610
-24.76768632	-0.51585440	-0.42857140
-24.76704632	-0.51585440	-0.42857140
-24.76640632	-0.51585440	-0.42857140
-24.76576632	-0.51585440	-0.42060610
-24.76512632	-0.51585440	-0.42060610
-24.76448632	-0.51585440	-0.42857140
-24.76384632	-0.51585440	-0.42857140
-24.76320632	-0.51585440	-0.42857140
-24.76256632	-0.51585440	-0.42857140
-24.76192632	-0.51585440	-0.42857140
-24.76128632	-0.51585440	-0.42857140
-24.76064632	-0.51585440	-0.42857140
-24.76000632	-0.51585440	-0.42857140
-24.75936632	-0.51585440	-0.42857140
-24.75872632	-0.51585440	-0.42857140
-24.75808632	-0.51585440	-0.42857140
-24.75744632	-0.51585440	-0.42857140
-24.75680632	-0.51585440	-0.42857140
-24.75616632	-0.51585440	-0.42857140
-24.75552632	-0.51585440	-0.42857140
-24.75488632	-0.51585440	-0.42857140
-24.75424632	-0.51585440	-0.42857140
-24.75360632	-0.51585440	-0.42857140
-24.75296632	-0.51585440	-0.42857140
-24.75232632	-0.51585440	-0.42857140
-24.75168632	-0.51585440	-0.42857140
-24.75104632	-0.51585440	-0.42857140
-24.75040632	-0.51585440	-0.42857140
-24.74976632	-0.51585440	-0.42857140
-24.74912632	-0.51585440	-0.42857140
-24.74848632	-0.51585440	-0.42857140
-24.74784632	-0.51585440	-0.42857140
-24.74720632	-0.51585440	-0.42857140
-24.74656632	-0.51585440	-0.42857140
-24.74592632	-0.51585440	-0.42857140
-24.74528632	-0.51585440	-0.42857140
-24.74464632	-0.51585440	-0.42857140
-24.74400632	-0.51585440	-0.42857140
-24.74336632	-0.51585440	-0.42857140
-24.74272632	-0.51585440	-0.42857140
-24.74208632	-0.51585440	-0.42857140
-24.74144632	-0.51585440	-0.42857140
-24.74080632	-0.51585440	-0.42857140
-24.74016632	-0.51585440	-0.42857140
-24.73952632	-0.51585440	-0.42857140
-24.73888632	-0.51585440	-0.42857140
-24.73824632	-0.51585440	-0.42857140
-24.73760632	-0.51585440	-0.42857140
-24.73696632	-0.51585440	-0.42857140
-24.73632632	-0.51585440	-0.42857140
-24.73568632	-0.51585440	-0.42857140
-24.73504632	-0.51585440	-0.42857140
-24.73440632	-0.51585440	-0.42857140
-24.73376632	-0.51585440	-0.42857140
-24.73312632	-0.51585440	-0.42857140
-24.73248632	-0.51585440	-0.42857140
-24.73184632	-0.51585440	-0.42857140
-24.73120632	-0.51585440	-0.43650620
-24.73056632	-0.51585440	-0.42857140
-24.72992632	-0.51585440	-0.42857140
-24.72928632	-0.51585440	-0.42857140
-24.72864632	-0.51585440	-0.42857140
-24.72800632	-0.51585440	-0.42857140
-24.72736632	-0.51585440	-0.42857140
-24.72672632	-0.51585440	-0.43650620
-24.72608632	-0.51585440	-0.43650620
-24.72544632	-0.51585440	-0.43650620
-24.72480632	-0.51585440	-0.43650620
-24.72416632	-0.51585440	-0.43650620
-24.72352632	-0.51585440	-0.43650620
-24.72288632	-0.51585440	-0.43650620
-24.72224632	-0.51585440	-0.42857140
-24.72160632	-0.51585440	-0.42857140
-24.72096632	-0.51585440	-0.42857140
-24.72032632	-0.51585440	-0.42857140
-24.71968632	-0.51585440	-0.43650620
-24.71904632	-0.51585440	-0.43650620
-24.71840632	-0.51585440	-0.43650620
-24.71776632	-0.51585440	-0.43650620
-24.71712632	-0.51585440	-0.43650620
-24.71648632	-0.50791950	-0.43650620
-24.71584632	-0.51585440	-0.43650620
-24.71520632	-0.51585440	-0.43650620
-24.71456632	-0.51585440	-0.43650620
-24.71392632	-0.51585440	-0.43650620
-24.71328632	-0.51585440	-0.43650620
-24.71264632	-0.50791950	-0.43650620
-24.71200632	-0.51585440	-0.43650620
-24.71136632	-0.50791950	-0.43650620
-24.71072632	-0.50791950	-0.43650620
-24.71008633	-0.51585440	-0.43650620
-24.70944633	-0.50791950	-0.43650620
-24.70880633	-0.50791950	-0.43650620
-24.70816633	-0.50791950	-0.43650620
-24.70752633	-0.50791950	-0.43650620
-24.70688633	-0.50791950	-0.43650620
-24.70624633	-0.50791950	-0.43650620
-24.70560633	-0.50791950	-0.43650620
-24.70496633	-0.51585440	-0.43650620
-24.70432633	-0.51585440	-0.43650620
-24.70368633	-0.50791950	-0.43650620
-24.70304633	-0.51585440	-0.43650620
-24.70240633	-0.51585440	-0.43650620
-24.70176633	-0.50791950	-0.43650620
-24.70112633	-0.50791950	-0.43650620
-24.70048633	-0.50791950	-0.43650620
-24.69984633	-0.50791950	-0.43650620
-24.69920633	-0.50791950	-0.43650620
-24.69856633	-0.50791950	-0.43650620
-24.69792633	-0.50791950	-0.43650620
-24.69728633	-0.50791950	-0.43650620
-24.69664633	-0.51585440	-0.43650620
-24.69600633	-0.50791950	-0.43650620
-24.69536633	-0.50791950	-0.43650620
-24.69472633	-0.50791950	-0.43650620
-24.69408633	-0.50791950	-0.43650620
-24.69344633	-0.50791950	-0.43650620
-24.69280633	-0.50791950	-0.43650620
-24.69216633	-0.50791950	-0.43650620
-24.69152633	-0.50791950	-0.43650620
-24.69088633	-0.50791950	-0.43650620
-24.69024633	-0.50791950	-0.43650620
-24.68960633	-0.50791950	-0.43650620
-24.68896633	-0.50791950	-0.43650620
-24.68832633	-0.50791950	-0.43650620
-24.68768633	-0.50791950	-0.43650620
-24.68704633	-0.50791950	-0.43650620
-24.68640633	-0.50791950	-0.43650620
-24.68576633	-0.50791950	-0.43650620
-24.68512633	-0.50791950	-0.43650620
-24.68448633	-0.50791950	-0.43650620
-24.68384633	-0.50791950	-0.43650620
-24.68320633	-0.50791950	-0.43650620
-24.68256633	-0.50791950	-0.44444110
-24.68192633	-0.50791950	-0.43650620
-24.68128633	-0.50791950	-0.43650620
-24.68064633	-0.50791950	-0.43650620
-24.68000633	-0.50791950	-0.43650620
-24.67936633	-0.50791950	-0.43650620
-24.67872633	-0.50791950	-0.43650620
-24.67808633	-0.50791950	-0.43650620
-24.67744633	-0.50791950	-0.43650620
-24.67680633	-0.50791950	-0.43650620
-24.67616633	-0.50791950	-0.43650620
-24.67552633	-0.50791950	-0.43650620
-24.67488633	-0.50791950	-0.43650620
-24.67424633	-0.50791950	-0.43650620
-24.67360633	-0.50791950	-0.43650620
-24.67296633	-0.50791950	-0.43650620
-24.67232633	-0.50791950	-0.44444110
-24.67168633	-0.50791950	-0.44444110
-24.67104633	-0.50791950	-0.44444110
-24.67040633	-0.50791950	-0.43650620
-24.66976633	-0.50791950	-0.44444110
-24.66912633	-0.50791950	-0.44444110
-24.66848633	-0.50791950	-0.44444110
-24.66784633	-0.50791950	-0.44444110
-24.66720633	-0.50791950	-0.44444110
-24.66656633	-0.50791950	-0.44444110
-24.66592633	-0.50791950	-0.44444110
-24.66528633	-0.50791950	-0.44444110
-24.66464633	-0.50791950	-0.44444110
-24.66400633	-0.50791950	-0.44444110
-24.66336633	-0.50791950	-0.44444110
-24.66272633	-0.50791950	-0.44444110
-24.66208633	-0.50791950	-0.44444110
-24.66144633	-0.50791950	-0.44444110
-24.66080633	-0.50791950	-0.43650620
-24.66016633	-0.50791950	-0.43650620
-24.65952633	-0.50791950	-0.44444110
-24.65888633	-0.50791950	-0.44444110
-24.65824633	-0.50791950	-0.44444110
-24.65760633	-0.50791950	-0.44444110
-24.65696633	-0.50791950	-0.44444110
-24.65632633	-0.50791950	-0.44444110
-24.65568633	-0.50791950	-0.44444110
-24.65504633	-0.50791950	-0.44444110
-24.65440633	-0.50791950	-0.44444110
-24.65376633	-0.50791950	-0.44444110
-24.65312633	-0.50791950	-0.44444110
-24.65248633	-0.50791950	-0.44444110
-24.65184633	-0.50791950	-0.44444110
-24.65120633	-0.50791950	-0.44444110
-24.65056633	-0.50791950	-0.44444110
-24.64992633	-0.50791950	-0.44444110
-24.64928633	-0.49998470	-0.44444110
-24.64864633	-0.50791950	-0.44444110
-24.64800633	-0.50791950	-0.44444110
-24.64736633	-0.50791950	-0.44444110
-24.64672633	-0.50791950	-0.44444110
-24.64608633	-0.49998470	-0.44444110
-24.64544633	-0.50791950	-0.44444110
-24.64480633	-0.49998470	-0.44444110
-24.64416633	-0.50791950	-0.44444110
-24.64352633	-0.50791950	-0.44444110
-24.64288633	-0.50791950	-0.44444110
-24.64224633	-0.50791950	-0.44444110
-24.64160633	-0.49998470	-0.44444110
-24.64096633	-0.49998470	-0.44444110
-24.64032633	-0.49998470	-0.44444110
-24.63968633	-0.50791950	-0.44444110
-24.63904633	-0.49998470	-0.44444110
-24.63840633	-0.49998470	-0.44444110
-24.63776633	-0.50791950	-0.44444110
-24.63712633	-0.50791950	-0.44444110
-24.63648633	-0.49998470	-0.44444110
-24.63584633	-0.49998470	-0.44444110
-24.63520633	-0.49998470	-0.44444110
-24.63456633	-0.49998470	-0.44444110
-24.63392633	-0.49998470	-0.44444110
-24.63328633	-0.49998470	-0.44444110
-24.63264633	-0.50791950	-0.44444110
-24.63200633	-0.49998470	-0.44444110
-24.63136633	-0.49998470	-0.44444110
-24.63072633	-0.49998470	-0.44444110
-24.63008633	-0.49998470	-0.44444110
-24.62944633	-0.49998470	-0.44444110
-24.62880633	-0.49998470	-0.44444110
-24.62816633	-0.49998470	-0.44444110
-24.62752633	-0.49998470	-0.44444110
-24.62688633	-0.49998470	-0.44444110
-24.62624633	-0.49998470	-0.44444110
-24.62560633	-0.49998470	-0.44444110
-24.62496633	-0.49998470	-0.44444110
-24.62432633	-0.49998470	-0.44444110
-24.62368633	-0.49998470	-0.44444110
-24.62304633	-0.49998470	-0.44444110
-24.62240633	-0.49998470	-0.44444110
-24.62176633	-0.49998470	-0.44444110
-24.62112633	-0.49998470	-0.44444110
-24.62048633	-0.49998470	-0.45237590
-24.61984633	-0.49998470	-0.44444110
-24.61920633	-0.49998470	-0.44444110
-24.61856633	-0.49998470	-0.44444110
-24.61792633	-0.49998470	-0.44444110
-24.61728633	-0.49998470	-0.45237590
-24.61664633	-0.49998470	-0.44444110
-24.61600633	-0.49998470	-0.44444110
-24.61536633	-0.49998470	-0.44444110
-24.61472633	-0.49998470	-0.45237590
-24.61408633	-0.49998470	-0.45237590
-24.61344633	-0.49998470	-0.44444110
-24.61280633	-0.49998470	-0.44444110
-24.61216633	-0.49998470	-0.44444110
-24.61152633	-0.49998470	-0.44444110
-24.61088633	-0.49998470	-0.44444110
-24.61024633	-0.49998470	-0.45237590
-24.60960633	-0.49998470	-0.45237590
-24.60896633	-0.49998470	-0.44444110
-24.60832633	-0.49998470	-0.44444110
-24.60768633	-0.49998470	-0.44444110
-24.60704633	-0.49998470	-0.44444110
-24.60640633	-0.49998470	-0.44444110
-24.60576633	-0.49998470	-0.45237590
-24.60512633	-0.49998470	-0.44444110
-24.60448633	-0.49998470	-0.45237590
-24.60384633	-0.49998470	-0.44444110
-24.60320633	-0.49998470	-0.45237590
-24.60256633	-0.49998470	-0.45237590
-24.60192633	-0.49998470	-0.44444110
-24.60128633	-0.49998470	-0.44444110
-24.60064633	-0.49998470	-0.44444110
-24.60000633	-0.49998470	-0.45237590
-24.59936633	-0.49998470	-0.45237590
-24.59872633	-0.49998470	-0.44444110
-24.59808633	-0.49998470	-0.45237590
-24.59744633	-0.49998470	-0.45237590
-24.59680633	-0.49998470	-0.45237590
-24.59616633	-0.49998470	-0.44444110
-24.59552633	-0.49998470	-0.45237590
-24.59488633	-0.49998470	-0.45237590
-24.59424633	-0.49998470	-0.45237590
-24.59360633	-0.49998470	-0.45237590
-24.59296633	-0.49998470	-0.45237590
-24.59232633	-0.49998470	-0.45237590
-24.59168633	-0.49998470	-0.44444110
-24.59104633	-0.49998470	-0.45237590
-24.59040633	-0.49998470	-0.44444110
-24.58976633	-0.49204990	-0.45237590
-24.58912633	-0.49998470	-0.45237590
-24.58848633	-0.49998470	-0.45237590
-24.58784633	-0.49998470	-0.45237590
-24.58720633	-0.49998470	-0.45237590
-24.58656633	-0.49998470	-0.45237590
-24.58592633	-0.49204990	-0.45237590
-24.58528633	-0.49204990	-0.44444110
-24.58464633	-0.49204990	-0.45237590
-24.58400633	-0.49204990	-0.45237590
-24.58336633	-0.49998470	-0.45237590
-24.58272633	-0.49204990	-0.45237590
-24.58208633	-0.49204990	-0.45237590
-24.58144633	-0.49998470	-0.45237590
-24.58080633	-0.49998470	-0.45237590
-24.58016633	-0.49204990	-0.45237590
-24.57952633	-0.49204990	-0.45237590
-24.57888633	-0.49204990	-0.45237590
-24.57824633	-0.49204990	-0.45237590
-24.57760633	-0.49204990	-0.45237590
-24.57696633	-0.49204990	-0.45237590
-24.57632633	-0.49204990	-0.45237590
-24.57568633	-0.49204990	-0.45237590
-24.57504633	-0.49204990	-0.45237590
-24.57440633	-0.49204990	-0.45237590
